ts,instrument,strike,expiry,ltp,oi
2026-01-05 09:15:00+05:30,NIFTY2610626250CE,26250.0,2026-01-06,144.35,2685930.0
2026-01-05 09:15:01+05:30,NIFTY2610626250CE,26250.0,2026-01-06,144.35,2685930.0
2026-01-05 09:15:02+05:30,NIFTY2610626250CE,26250.0,2026-01-06,144.35,2685930.0
2026-01-05 09:15:03+05:30,NIFTY2610626250CE,26250.0,2026-01-06,144.35,2685930.0
2026-01-05 09:15:04+05:30,NIFTY2610626250CE,26250.0,2026-01-06,144.35,2685930.0
2026-01-05 09:15:05+05:30,NIFTY2610626250CE,26250.0,2026-01-06,144.35,2685930.0
2026-01-05 09:15:06+05:30,NIFTY2610626250CE,26250.0,2026-01-06,144.35,2685930.0
2026-01-05 09:15:07+05:30,NIFTY2610626250CE,26250.0,2026-01-06,144.35,2685930.0
2026-01-05 09:15:08+05:30,NIFTY2610626250CE,26250.0,2026-01-06,144.35,2685930.0
2026-01-05 09:15:09+05:30,NIFTY2610626250CE,26250.0,2026-01-06,144.35,2685930.0
2026-01-05 09:15:10+05:30,NIFTY2610626250CE,26250.0,2026-01-06,144.35,2685930.0
2026-01-05 09:15:11+05:30,NIFTY2610626250CE,26250.0,2026-01-06,144.35,2685930.0
2026-01-05 09:15:12+05:30,NIFTY2610626250CE,26250.0,2026-01-06,144.35,2685930.0
2026-01-05 09:15:13+05:30,NIFTY2610626250CE,26250.0,2026-01-06,144.35,2685930.0
2026-01-05 09:15:14+05:30,NIFTY2610626250CE,26250.0,2026-01-06,149.5,2685930.0
2026-01-05 09:15:15+05:30,NIFTY2610626250CE,26250.0,2026-01-06,149.5,2685930.0
2026-01-05 09:15:16+05:30,NIFTY2610626250CE,26250.0,2026-01-06,149.5,2685930.0
2026-01-05 09:15:17+05:30,NIFTY2610626250CE,26250.0,2026-01-06,149.5,2685930.0
2026-01-05 09:15:18+05:30,NIFTY2610626250CE,26250.0,2026-01-06,151.65,2685930.0
2026-01-05 09:15:19+05:30,NIFTY2610626250CE,26250.0,2026-01-06,151.25,2685930.0
2026-01-05 09:15:20+05:30,NIFTY2610626250CE,26250.0,2026-01-06,151.25,2685930.0
2026-01-05 09:15:21+05:30,NIFTY2610626250CE,26250.0,2026-01-06,151.25,2685930.0
2026-01-05 09:15:22+05:30,NIFTY2610626250CE,26250.0,2026-01-06,151.25,2685930.0
2026-01-05 09:15:23+05:30,NIFTY2610626250CE,26250.0,2026-01-06,151.25,2685930.0
2026-01-05 09:15:24+05:30,NIFTY2610626250CE,26250.0,2026-01-06,149.9,2685930.0
2026-01-05 09:15:25+05:30,NIFTY2610626250CE,26250.0,2026-01-06,149.9,2685930.0
2026-01-05 09:15:26+05:30,NIFTY2610626250CE,26250.0,2026-01-06,149.9,2685930.0
